compound_chembl_id,standard_inchi_key,smiles,hERG_blocker,pIC50,median_pIC50_equiv,std_pIC50_equiv,high_discordance,label_conflict,label_source,best_evidence_tier,n_measurements,n_exact_potency,n_pct_inhibition,n_censored,n_activator_rows,endpoints_used,source
CHEMBL3416051,BVVKVXCICFZOGC-KOLCDFICSA-N,C=C(F)COc1ccc(Cl)cc1[C@H]1C[C@@H]1CN,1,5.4,5.4,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4756254,BVWADVPUSLVRJC-AWEZNQCLSA-N,Cc1ccc2c(c1)N=C(C1=C[C@H](C)N(C)CC1)c1cc(Cl)ccc1N2,1,5.959,5.959,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
BVXHNEYXSTUIFZ-PAPQREIWSA-N,BVXHNEYXSTUIFZ-PAPQREIWSA-N,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(Cl)ccc(OCCNCCCF)c2Cl)N1C[C@H](C)C(=O)O,0,,,,False,False,censored_rescue,3,3,0,0,3,0,IC50,bindingdb
CHEMBL276559,BVXOJUBMZXXUTK-UHFFFAOYSA-N,CC(C)(O)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,0,4.48,4.48,0.139,False,False,exact_potency,1,2,2,0,0,0,Ki,chembl
CHEMBL1099195,BVYFLQMIPCXFMW-NRFANRHFSA-N,Cc1ccccc1[C@@H]1CCc2c(C(=O)N3CC(CO)C3)cc3c(nc(C)n3C)c2O1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL3962807,BVYUJCVPGYLIMY-UHFFFAOYSA-N,N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,1,6.155,6.155,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL204573,BWAMRYBZFXESAA-QEAPWSMKSA-N,C[C@@H](OC1CCC2NC1(c1ccccc1)CC2c1nnnn1C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,5.553,5.553,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL2164215,BWBKZHLNVLQLSF-OAQYLSRUSA-N,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CC2CCOCC2)CC1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL455423,BWBOBCUPLKYBOV-UHFFFAOYSA-N,COc1ccc(CN(C)C)c(Oc2ccc(Cl)c(Cl)c2)c1,1,6.631,6.631,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4635883,BWBUPDTUXQDHSX-AWEZNQCLSA-N,CC(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)C)n1,1,5.432,5.432,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL527620,BWDAURZJDFZQQM-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2ccc3nc(N4CCCCC4)cc(C)c3c2)cc1OC,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL356066,BWDQBBCUWLSASG-MDZDMXLPSA-N,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,0,4.987,4.987,0.037,False,False,exact_potency,1,4,4,0,0,0,IC50,chembl
CHEMBL4543944,BWEJJSGFZFQGNK-KDYLLFBJSA-N,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(F)c(F)cc5[nH]4)cn3)cn2)CC1,0,4.721,4.721,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
BWFVXYOMRCPBMK-NHCUHLMSSA-N,BWFVXYOMRCPBMK-NHCUHLMSSA-N,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1C,0,4.741,4.741,0.118,False,False,exact_potency,1,2,2,0,0,0,IC50,bindingdb
BWGKFIQYNOWCMY-KQMCEJHESA-N,BWGKFIQYNOWCMY-KQMCEJHESA-N,CCC1CCC(C(=O)N[C@@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)c2ccsc2)CC1,0,4.841,4.841,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL4244935,BWGRDBSNKQABCB-BJESRGMDSA-N,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccs1,1,5.456,5.456,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
BWGRDBSNKQABCB-JVLTXYAPSA-N,BWGRDBSNKQABCB-JVLTXYAPSA-N,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccs1,1,5.509,5.509,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
BWGYCECICQRZBD-HSZRJFAPSA-N,BWGYCECICQRZBD-HSZRJFAPSA-N,COc1nccnc1[C@H](O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F,0,4.699,4.699,,False,False,exact_potency,1,1,1,0,0,0,Ki,bindingdb
BWGYCECICQRZBD-QHCPKHFHSA-N,BWGYCECICQRZBD-QHCPKHFHSA-N,COc1nccnc1[C@@H](O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F,0,4.903,4.903,,False,False,exact_potency,1,1,1,0,0,0,Ki,bindingdb
BWGYCECICQRZBD-UHFFFAOYSA-N,BWGYCECICQRZBD-UHFFFAOYSA-N,COc1nccnc1C(O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F,0,4.903,4.903,0.0,False,False,exact_potency,1,6,2,0,4,0,Ki,bindingdb
CHEMBL579072,BWHTVWPCTVOLNL-UHFFFAOYSA-N,CC1(C)Oc2c(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)cccc2C1(F)F,0,4.415,4.415,0.134,False,False,exact_potency,1,2,2,0,0,0,IC50,chembl
CHEMBL3596589,BWISKVKXIBGNEZ-CQSZACIVSA-N,CCn1cc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)cn1,0,4.407,4.407,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3735496,BWJSGTSHQSLHEA-LJAQVGFWSA-N,Cc1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3ccccn3)C2)cc1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL250125,BWKAHABETZLDBG-AHKZPQOWSA-N,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN1CCN(C(C)=O)CC1)c1ccccc1,1,5.0,5.0,0.0,False,False,exact_potency,1,2,2,0,0,0,IC50,"bindingdb,chembl"
CHEMBL4855455,BWKFJQXCFVEGAL-UHFFFAOYSA-N,Cn1cc(-c2nc3c(-c4ccc(CN5CCc6cc(C(C)(C)C)ccc6C5=O)c(F)c4)ccnc3[nH]2)cn1,1,5.585,5.585,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1171646,BWMDINMAJBXMLE-UHFFFAOYSA-N,c1ccc(N2CCN(CCCCCCN3CCN(c4ccccn4)CC3)CC2)cc1,0,4.886,4.886,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL2024309,BWOSYZNIBAXVRF-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(OCCN2CCCCC2)cc1,0,4.62,4.62,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4554202,BWQHRJHBSDILPB-UHFFFAOYSA-N,O=C(O)C1CCCCC1Nc1ccc(-c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cn2)cn1,1,5.449,5.449,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL3422010,BWTVMVHFJRFVFO-CYBMUJFWSA-N,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,0,4.62,4.62,,False,False,exact_potency,1,4,1,0,3,0,IC50,"bindingdb,chembl"
CHEMBL3604424,BWTYBBRWSXSDAS-NSHDSACASA-N,C[C@H]1Cn2c(nnc2-c2ccccn2)CN1C(=O)c1cccc(Cl)c1Cl,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
BWVKKQVUMCVGCT-UHFFFAOYSA-N,BWVKKQVUMCVGCT-UHFFFAOYSA-N,CC(Cc1ccc(-c2cncnc2)cc1)NCCCc1ccc(Cl)cc1,1,6.701,6.701,0.0,False,False,exact_potency,1,2,2,0,0,0,Ki,bindingdb
BWVRPGYKZYASIH-UHFFFAOYSA-N,BWVRPGYKZYASIH-UHFFFAOYSA-N,Cc1cc(Cn2cc(-c3ccc(F)c(C)c3)cn2)n(C)n1,1,6.282,6.282,,False,True,exact_potency,1,2,1,0,1,0,IC50,bindingdb
CHEMBL207300,BWWACMBLBNGFJZ-UHFFFAOYSA-N,COc1ccc2c(c1)c(NC1CCN(Cc3ccc4c(c3)OCO4)CC1)cc(=O)n2C,1,6.109,6.109,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL216168,BWXGEBUBIIIAGP-UHFFFAOYSA-N,COc1ccc2c(=O)n(CC(O)CO)c(C#N)c(-c3cccc(C(F)(F)F)c3)c2c1,0,4.796,4.796,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4210100,BWXISLRRARTIGU-UHFFFAOYSA-N,COc1cc2c(cc1OC)Nc1ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c1NC2,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL1835062,BWYGQPPOOUSMRI-CYBMUJFWSA-N,Cc1cccc(Nc2nc(NC[C@H]3CCCN3)ncc2C(N)=O)c1,1,5.6,5.6,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1835061,BWYGQPPOOUSMRI-ZDUSSCGKSA-N,Cc1cccc(Nc2nc(NC[C@@H]3CCCN3)ncc2C(N)=O)c1,1,6.0,6.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL209456,BWYOFBHDLKEMKX-RDPGKOORSA-N,C[C@@H]1C[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H](c2ccc(F)cc2)CNC1=O,1,5.62,5.62,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL2346968,BXAAFXBATHNFJC-UHFFFAOYSA-N,Fc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,0,4.97,4.97,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3329822,BXAWRQBHQIWAQW-KBPBESRZSA-N,CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc(F)c[n+]1[O-])N(O)C=O,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL389499,BXBCZPPLGRTDAR-UHFFFAOYSA-N,C(#Cc1cc(-c2n[nH]c3c2Cc2ccccc2-3)cs1)COc1ccccc1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
BXBUTKPGTGJGTQ-YOEHRIQHSA-N,BXBUTKPGTGJGTQ-YOEHRIQHSA-N,CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](OC)c1cccc(NS(=O)(=O)C(F)(F)F)c1,1,5.328,5.328,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL2312923,BXDCBYARCQQTBD-UHFFFAOYSA-N,O=P(Nc1cc(F)ccc1-n1cccn1)(c1ccccc1)c1ccccc1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2151324,BXERIDNAQJVEFF-HNNXBMFYSA-N,CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL3291063,BXFGFTSQWPRTPB-CLLJXQQHSA-N,Cn1ncc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](Nc2n[nH]c4ccc(F)cc24)C3)c1Cl,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL5091094,BXHYPQQCZIJJEN-UHFFFAOYSA-N,CCC(=O)N(CC1(N2CCN(CCCOC)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL1289179,BXILYZVQYKOJEX-SJORKVTESA-N,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c1ccc(-c2cccs2)cc1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2331646,BXJNYBTXBRHAEU-UHFFFAOYSA-N,CCNc1nc2c(c(C(N)=O)n1)CN(C(=O)CCc1ccc(C(C)C)cc1)CC2,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL2170066,BXLQXLMNUBDBRA-UHFFFAOYSA-N,c1cn(C2CCCCC2)nc1OCCN1CCOCC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL4208638,BXMJIORHIRNWCP-VQTJNVASSA-N,CC(C)(CO)Oc1ccc(C(N)=O)c(O[C@@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@@H]2F)c1,0,4.456,4.456,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3577885,BXNMZRPTQFVRFA-QGZVFWFLSA-N,C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,Ki,chembl
BXOINBJDZSONOX-UHFFFAOYSA-N,BXOINBJDZSONOX-UHFFFAOYSA-N,NC(=O)Cn1nc(C(O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)ccc1=O,0,,,,False,False,censored_rescue,3,2,0,0,2,0,Ki,bindingdb
CHEMBL4468357,BXOSGYRJKCYDLH-YAYCEGLDSA-N,Cc1cc(C)n(-c2cccc([C@H](CC(=O)[O-])C[N@@+]3(C)CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL1916542,BXRUVICIPTZRAL-UHFFFAOYSA-N,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,0,4.721,4.721,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL55835,BXSHMKJGVLLOJW-UHFFFAOYSA-N,O=C(O)Cc1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,1,6.237,6.237,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL149429,BXUOVUWILQWARZ-UHFFFAOYSA-N,O=S(=O)(c1ccc(Cl)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,1,6.824,6.824,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL1289610,BXUWIRFXQNUOEB-HNSKJHPRSA-N,Cc1ncccc1N1C[C@]2(CC[C@@H](c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)OC1=O,0,4.3,4.3,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2312548,BXWJGRFAZAHTIZ-XOYGFPHKSA-N,COc1cc(/C=C2\CCCN3C2=NOCC[C@@H]3c2ccc(F)cc2)ccc1-n1cnc(C)c1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4463635,BXXABMBXCJDSSG-UHFFFAOYSA-N,CC1(c2ccc(N3CCOC3=O)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL4098533,BXXYGTWHLNOZTQ-UHFFFAOYSA-N,Cc1cc(CNc2nc(N)nc3ccn(Cc4cc(Cl)ccn4)c23)no1,1,6.301,6.301,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4170683,BXYLBPZPCRRRIX-MYIFBMMKSA-N,FCC[C@@H]1Cc2ccccc2C2(CCC(N3CCN(C4CCCCC4)CC3)CC2)O1,1,5.582,5.582,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3604734,BXZGSIDSJSGAJE-UHFFFAOYSA-N,Cc1cc(NCc2c(F)cccc2C(F)(F)F)c2cccc(C(N)=O)c2n1,1,6.4,6.4,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
BYEQRBIOLWFSLY-UHFFFAOYSA-N,BYEQRBIOLWFSLY-UHFFFAOYSA-N,Cc1cc(C#Cc2ccccc2)cnc1NC(=O)c1cc(C(=O)N2CC(O)C2)ccc1Cl,1,6.523,6.523,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL1081587,BYFBIHGWAJPFIB-UHFFFAOYSA-N,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)c(C(F)(F)F)c3)C2)n1C,1,5.7,5.7,0.379,False,False,exact_potency,1,3,3,0,0,0,IC50,chembl
CHEMBL148058,BYFGXTUYWNOQIF-UHFFFAOYSA-N,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,1,5.886,5.886,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL3942186,BYFQNMWZRKKFRI-CABCVRRESA-N,C[C@@H]1C[C@H](N)CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1,6.0,6.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL176933,BYGHXMKCHHHFAS-FZKFUBHISA-N,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,1,5.42,5.42,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
BYGNCMHOYHEWQA-UHFFFAOYSA-N,BYGNCMHOYHEWQA-UHFFFAOYSA-N,Fc1cnccc1-c1cc2ccncc2n1-c1ccc(Cl)cc1,1,5.26,5.26,0.0,False,False,exact_potency,1,3,3,0,0,0,IC50,bindingdb
CHEMBL4793030,BYGNYNKEAJZWHP-NVQSTNCTSA-N,CC(C)N1CC=C(c2ccc(/C(=C(/CCCO)c3ccccc3)c3cccc(O)c3)cc2)CC1,0,4.987,4.987,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
BYIGJUFCPDHKCB-UHFFFAOYSA-N,BYIGJUFCPDHKCB-UHFFFAOYSA-N,CC(Cc1ccc(NC=O)cc1)NCCCc1ccc(F)cc1,1,6.132,6.132,0.0,False,False,exact_potency,1,4,4,0,0,0,Ki,bindingdb
CHEMBL3775389,BYMHEMITBJZMDH-MFKUBSTISA-N,CN(C)CC(=O)N1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4468047,BYMPQGHXDOZTHZ-HNNXBMFYSA-N,CN(C)c1ccc(-c2cc3ncccc3c(NC[C@H]3CCCNC3)n2)cn1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL256650,BYMRLNXYRMIIKD-UHFFFAOYSA-N,Cc1ccc2c(-c3nnc(SCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1,0,4.3,4.3,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3931791,BYNGXNVERRUMKS-UHFFFAOYSA-N,CN(CCC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)C(=O)c1c[nH]c(=O)o1,1,5.137,5.137,,False,True,exact_potency,1,2,1,0,1,0,IC50,chembl
BYONOHOEJBSVPL-FGZHOGPDSA-N,BYONOHOEJBSVPL-FGZHOGPDSA-N,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCCO)c1ccccc1,0,4.658,4.658,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL310303,BYSKIWHDPMLGRE-UHFFFAOYSA-N,CC(C)(O)c1ncc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)s1,0,4.234,4.234,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL3577939,BYSRJIZIRWFBII-QIJUGHKUSA-N,CC(C)CC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1,1,5.569,5.569,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4107016,BYTHHHFQHHITDO-SNVBAGLBSA-N,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(C#N)cc2)[C@@H]3C)n1,0,4.229,4.229,0.0,False,False,exact_potency,1,3,3,0,0,0,IC50,"bindingdb,chembl"
CHEMBL1083406,BYTPONDKUKDMDH-MRXNPFEDSA-N,C[C@@H]1CCCN1CCc1ccc2nc(-c3ccncc3)ccc2c1,0,4.857,4.857,0.43,False,True,exact_potency,1,2,2,0,0,0,IC50|Ki,chembl
CHEMBL3577941,BYUCUQIVOVVIPO-FJIJXJHWSA-N,CC(C)N(C)[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)[C@H](COc2ccccc2)C1,1,5.276,5.276,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4797208,BYULKEUZKCMARG-QNMIOERPSA-N,COc1ccc2ncc(F)c(CC[C@@]3(O)CO[C@@H]4[C@@H](NCc5ccc6c(c5)OCCO6)CO[C@@H]43)c2n1,0,4.699,4.699,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL250512,BYVDCSLCMPQTKD-LGTDJHALSA-N,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)C[C@@]21C,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4746566,BYWYWLKBKIJAAJ-UHFFFAOYSA-N,CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,0,4.0,4.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1762799,BYXBQIHDIPGVPZ-UHFFFAOYSA-N,CCc1cccc2c(-c3nc(CN4CCCC4)cs3)cn(CC3CCOCC3)c12,1,6.0,6.0,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
BYYRGZWGWVMLBD-UHFFFAOYSA-N,BYYRGZWGWVMLBD-UHFFFAOYSA-N,CC(Cc1ccc(NC=O)cc1)N(C=O)CCCc1ccc(F)cc1,1,6.08,6.08,,False,False,exact_potency,1,1,1,0,0,0,Ki,bindingdb
CHEMBL4061173,BZAGXCYJAGMVKJ-FQEVSTJZSA-N,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2cc(C)c(=O)n(C)n2)C3=O)ccc2c1COC2=O,1,5.569,5.569,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4088894,BZBHRKOESFOMRG-UHFFFAOYSA-N,Nc1cccc(C(Cc2cccnc2-c2cccc(C(F)(F)F)c2)c2cccnc2)n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2022498,BZCRYUMMFUBHKD-UHFFFAOYSA-N,O=C(Nc1ccc(-c2nnc(NCCCN3CCCOCC3)o2)cc1)c1ccccc1F,0,4.7,4.7,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1800769,BZDHEWHVYUHAFX-UHFFFAOYSA-N,Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)CN)C3)cc1,0,4.955,4.955,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
BZDVHQGBESBFIO-UHFFFAOYSA-N,BZDVHQGBESBFIO-UHFFFAOYSA-N,Clc1ccc(-n2c(-c3ccc(N4CCOCC4)nc3)nc3ccncc32)cc1,1,5.26,5.26,0.0,False,False,exact_potency,1,3,3,0,0,0,IC50,bindingdb
CHEMBL3964900,BZEQTXGNCCKNKH-UHFFFAOYSA-N,N#Cc1ccc(Oc2ccc3nc(C(=O)N4CCNCC4)ccc3c2)cc1,1,5.284,5.284,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4062728,BZFHYEXJWOLTQN-HNNXBMFYSA-N,C[C@@]1(c2cc(CNC3(C(F)F)CC3)c(F)cc2F)CCSC(N)=N1,0,4.863,4.863,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1089830,BZFJGKHIEZMTSV-TZDUGODVSA-N,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccn1,1,8.234,8.234,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL3939330,BZFLRKRZTBWDNX-LPHOPBHVSA-N,O=C(Cc1ccc(-n2cnnn2)nc1)N1CCN2C[C@@H](c3ccc4nonc4c3)OC[C@@H]2C1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL245545,BZFQBRSDORUYAB-IZMWZWCESA-N,CC(=O)N(C)C1CCC([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL1290596,BZFUYHDDVGBTOS-UHFFFAOYSA-N,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4CCC(=O)N5)CC3)cccc2n1,1,5.4,5.4,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL519355,BZGQOJQWGPGJSX-UHFFFAOYSA-N,O=C(NC1CC1)c1cn(-c2cccc(-c3cccnc3)c2)c2ncccc2c1=O,0,4.469,4.469,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
BZHBDEKYKFTCPD-UHFFFAOYSA-N,BZHBDEKYKFTCPD-UHFFFAOYSA-N,CC(C)(CCc1ccc(O)c(OC(F)(F)F)c1)N1Cc2c(F)ccc(F)c2C1,0,4.0,4.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL1761528,BZIGSAFUTSBRPH-JBFXZEHDSA-N,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@H]2C[C@@H]2C(=O)OCOC(=O)C(C)(C)C)c1,1,7.398,7.398,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL242603,BZIIORPIORBBJU-UHFFFAOYSA-N,Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,1,5.9,5.9,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
